Rang;Terme;Score
3714;cible de 140/90 mmhg;0.029739765313642873
3715;cirrhose éthylique ou virale;0.029739765313642873
3716;classification keith et wagener;0.029739765313642873
3717;co-transport na - cl;0.029739765313642873
3718;co-transport na - k-2cl;0.029739765313642873
3719;co-transporteur électroneutre na+cl- luminal;0.029739765313642873
3720;coarctation de l' aorte;0.029739765313642873
3721;colonisation urinaire sur sonde;0.029739765313642873
3722;combinaison avec les thiazidiques;0.029739765313642873
3723;compartiments capillaires et tubulaires;0.029739765313642873
3724;compartiment extracellulaire aux dépens;0.029739765313642873
3725;compensation du déficit hydrique;0.029739765313642873
3726;complexe majeur d' histocompatibilité;0.029739765313642873
3727;complications :   aiguës;0.029739765313642873
3728;complications de la corticothérapie;0.029739765313642873
3729;comportement rénal du potassium;0.029739765313642873
3730;compte d' autres éléments;0.029739765313642873
3731;compte des contraintes médicales;0.029739765313642873
3732;concentration de calcium ionisé;0.029739765313642873
3733;concentrations des protéines nutritionnelles;0.029739765313642873
3734;concentration est appelée osmolarité;0.029739765313642873
3735;concentrations élevées du médicament;0.029739765313642873
3736;concepts de vieillissement pathologique;0.029739765313642873
3737;conditions de l' équilibre;0.029739765313642873
3738;conjoint de sa mère;0.029739765313642873
3739;consommation d' alcool excessive;0.029739765313642873
3740;constatation d' une protéinurie;0.029739765313642873
3741;constipation pour le vérapamil;0.029739765313642873
3742;conséquences cliniques potentiellement graves;0.029739765313642873
3743;conséquence de l' hta;0.029739765313642873
3744;contamination de l' ecbu;0.029739765313642873
3745;contexte d' insuffisance rénale;0.029739765313642873
3746;contre-pression des tissus interstitiels;0.029739765313642873
3747;contribution de facteurs locaux;0.029739765313642873
3748;contrôle d' un diabète;0.029739765313642873
3749;contrôle de ces échanges;0.029739765313642873
3750;contrôle de l' hta;0.029739765313642873
3751;contrôle de la volémie;0.029739765313642873
3752;contrôle de la vue;0.029739765313642873
3753;contrôle glycémique : hba1c;0.029739765313642873
3754;contrôle métabolique du diabète;0.029739765313642873
3755;correction d' une hypomagnésémie;0.029739765313642873
3756;correction des anomalies hémodynamiques;0.029739765313642873
3757;correction de l' hypocalcémie;0.029739765313642873
3758;correction de l' hyponatrémie;0.029739765313642873
3759;correction de toute hypoxie;0.029739765313642873
3760;correction des troubles métaboliques;0.029739765313642873
3761;corrélations anatomo - cliniques;0.029739765313642873
3762;corticothérapie à forte dose;0.029739765313642873
3763;cours d' un myélome;0.029739765313642873
3764;cours d' une granulomatose;0.029739765313642873
3765;cours des glomérulonéphrites chroniques;0.029739765313642873
3766;cours de la sarcoïdose;0.029739765313642873
3767;cours des nta ischémiques;0.029739765313642873
3768;cours des nta toxiques;0.029739765313642873
3769;cours du snlgm corticosensible;0.029739765313642873
3770;critères de diagnostic échographique;0.029739765313642873
3771;croissance des cellules rénales;0.029739765313642873
3772;crp et la créatininémie;0.029739765313642873
3773;cryoglobulinémie et sérologie hépatite;0.029739765313642873
3774;créatininémie et ionogramme sanguin;0.029739765313642873
3775;créatininémie à 120 µmol;0.029739765313642873
3776;cystites aiguës simples récidivantes;0.029739765313642873
3777;céphalosporines de 3e génération;0.029739765313642873
3778;céphalosporines et aux quinolones;0.029739765313642873
3779;cône d' ombre postérieur;0.029739765313642873
3780;dangerosité de la biopsie;0.029739765313642873
3781;débit de la protéinurie;0.029739765313642873
3782;débit transcapillaire de fluide;0.029739765313642873
3783;degré de l' hypokaliémie;0.029739765313642873
3784;degré du contrôle glycémique;0.029739765313642873
3785;délai entre l' heure;0.029739765313642873
3786;dernière source de donneurs;0.029739765313642873
3787;destruction progressive du rein;0.029739765313642873
3788;devance celle des avc;0.029739765313642873
3789;dfg = kf x;0.029739765313642873
3790;dfg qui en moyenne;0.029739765313642873
3791;diabète de novo post-transplantation;0.029739765313642873
3792;diagnostic : biopsie rénale;0.029739765313642873
3793;diagnostic d' hyperaldostéronisme primaire;0.029739765313642873
3794;diagnostic d' hyperparathyroïdie primaire;0.029739765313642873
3795;diagnostic d' infection intra;0.029739765313642873
3796;diagnostic de l' hta;0.029739765313642873
3797;diagnostic de l' hypercalcémie;0.029739765313642873
3798;diagnostic de l' irc;0.029739765313642873
3799;diagnostic de la nature;0.029739765313642873
3800;diagnostic de lithiase radio-transparente;0.029739765313642873
3801;diagnostic de néphropathie diabétique;0.029739765313642873
3802;diagnostic de polyurie osmotique;0.029739765313642873
3803;diagnostic de pseudo-hypocalcémie écarté;0.029739765313642873
3804;diagnostic de sa cause;0.029739765313642873
3805;diagnostic différentiel et pièges;0.029739765313642873
3806;diagnostic et critères diagnostiques;0.029739765313642873
3807;diagnostics positif et différentiel;0.029739765313642873
3808;diagnostic étiologique et différentiel;0.029739765313642873
3809;diagnostic étiologique et traitement;0.029739765313642873
3810;diamètre des tumeurs solides;0.029739765313642873
3811;diarrhées aiguës ou chroniques;0.029739765313642873
3812;diffusion des molécules dissoutes;0.029739765313642873
3813;différence des diurétiques agissant;0.029739765313642873
3814;digestive : diarrhée osmotique;0.029739765313642873
3815;dilution insuffisante des urines;0.029739765313642873
3816;diminution de la calciurie;0.029739765313642873
3817;diminution de la morbi;0.029739765313642873
3818;diminution de la posologie;0.029739765313642873
3819;diminution de la protéinurie;0.029739765313642873
3820;diminution de la soif;0.029739765313642873
3821;diminution du calcium total;0.029739765313642873
3822;diminution du débit cardiaque;0.029739765313642873
3823;diminution du pool sodé;0.029739765313642873
3824;diminution du volume extracellulaire;0.029739765313642873
3825;disparition de l' onde;0.029739765313642873
3826;diurèse et la température;0.029739765313642873
3827;diurèse normale ou augmentée;0.029739765313642873
3828;diurétiques agissant au niveau;0.029739765313642873
3829;diurétiques de type anti-aldostérones;0.029739765313642873
3830;diurétiques distaux type amiloride;0.029739765313642873
3831;diurétiques et insuffisance rénale;0.029739765313642873
3832;diurétiques et urines diluées;0.029739765313642873
3833;diurétiques inhibant ce canal;0.029739765313642873
3834;diététiques et leur suivi;0.029739765313642873
3835;données épidémiologiques et sociologiques;0.029739765313642873
3836;donneur vivant ou décédé;0.029739765313642873
3837;dose cumulée d' immunosuppression;0.029739765313642873
3838;dosage de l' albuminurie;0.029739765313642873
3839;dosage de la créatininémie;0.029739765313642873
3840;dosage de la pth;0.029739765313642873
3841;dosage de la rénine;0.029739765313642873
3842;douleurs abdominales , asthénie;0.029739765313642873
3843;douleurs ou pesanteur lombaires;0.029739765313642873
3844;drainage percutané ou chirurgical;0.029739765313642873
3845;durée de l' antibiothérapie;0.029739765313642873
3846;durée de l' épreuve;0.029739765313642873
3847;décès de cause cardio;0.029739765313642873
3848;décours de la greffe;0.029739765313642873
3849;définitions de l' irc;0.029739765313642873
3850;définition du syndrome néphrotique;0.029739765313642873
3851;définition selon la gravité;0.029739765313642873
3852;délétère sur le rein;0.029739765313642873
3853;démence ou cancer métastasé;0.029739765313642873
3854;dépendance de l' aldostérone;0.029739765313642873
3855;dépistage de la microalbuminurie;0.029739765313642873
3856;dépistage des lésions rénales;0.029739765313642873
3857;dépôts :   dépôts;0.029739765313642873
3858;dépôts glomérulaires en immunofluorescence;0.029739765313642873
3859;dérivation urinaire en urgence;0.029739765313642873
3860;déshydratation d' origine rénale;0.029739765313642873
3861;déshydratation intracellulaire avec hypernatrémie;0.029739765313642873
3862;déshydratation intracellulaire sans hypernatrémie;0.029739765313642873
3863;déshydratation sévère par exemple;0.029739765313642873
3864;déshydrogénase de type 2;0.029739765313642873
3865;effets secondaires des corticoïdes;0.029739765313642873
3866;efficacité de la tolérance;0.029739765313642873
3867;efficaces et moins invasives;0.029739765313642873
3868;efficacité inconstante des corticoïdes;0.029739765313642873
3869;effondrée de pth native;0.029739765313642873
3870;effondrement du potassium intracellulaire;0.029739765313642873
3871;enquête ± biopsie rénale;0.029739765313642873
3872;ensemble des pays occidentaux;0.029739765313642873
3873;entrée dans le tcd;0.029739765313642873
3874;entrée du sodium filtré;0.029739765313642873
3875;entrées et sorties journalières;0.029739765313642873
3876;erreurs diagnostiques par excès;0.029739765313642873
3877;esh / esc 2013;0.029739765313642873
3878;espérance de vie limitée;0.029739765313642873
3879;espérance de vie supérieure;0.029739765313642873
3880;euvolémie extracellulaire par siadh;0.029739765313642873
3881;examens de première intention;0.029739765313642873
3882;examen en immunofluo- rescence;0.029739765313642873
3883;exception de la grossesse;0.029739765313642873
3884;exceptionnellement un épanchement péricardique;0.029739765313642873
3885;excès d' eau libre;0.029739765313642873
3886;excès de protéines alimentaires;0.029739765313642873
3887;excrétion sodium et eau;0.029739765313642873
3888;existence de lésions glomérulaires;0.029739765313642873
3889;expansion mésangiale sans nodule;0.029739765313642873
3890;expression clinique des hypercalcémies;0.029739765313642873
3891;expression clinique des hypocalcémies;0.029739765313642873
3892;extravasation de l' albumine;0.029739765313642873
3893;facteurs de mauvais pronostic;0.029739765313642873
3894;facteurs de rcv associés;0.029739765313642873
3895;facteurs de risque classiques;0.029739765313642873
3896;facteurs de risque métaboliques;0.029739765313642873
3897;facteurs du pronostic rénal;0.029739765313642873
3898;facteurs du pronostic vital;0.029739765313642873
3899;facteurs génétiques et environnementaux;0.029739765313642873
3900;facteurs liés au receveur;0.029739765313642873
3901;facteurs suivants , lequel;0.029739765313642873
3902;facteurs suivants , quelle;0.029739765313642873
3903;faible durée du recueil;0.029739765313642873
3904;faiblesse musculaire voire paralysie;0.029739765313642873
3905;femme de 26 ans;0.029739765313642873
3906;fibrodysplasie de la media;0.029739765313642873
3907;fibrose péri-artérielle souvent importante;0.029739765313642873
3908;fibrose rétropéritonéale avec ergotamine;0.029739765313642873
3909;fièvre > 38 °;0.029739765313642873
3910;fièvre d' origine centrale;0.029739765313642873
3911;filtration des protéines plasmatiques;0.029739765313642873
3912;filtration des substances dissoutes;0.029739765313642873
3913;fin de la puberté;0.029739765313642873
3914;fixation d' un h+;0.029739765313642873
3915;fluctuation de concentration plasmatique;0.029739765313642873
3916;foie et une diminution;0.029739765313642873
3917;fonctions cognitives et expose;0.029739765313642873
3918;fonction de la localisation;0.029739765313642873
3919;fonction de la perception;0.029739765313642873
3920;fonctions endocrines du rein;0.029739765313642873
3921;fonctions exocrines et endocrines;0.029739765313642873
3922;forme d' h+ libre;0.029739765313642873
3923;forme d' une cystite;0.029739765313642873
3924;formes de syndromes lymphoprolifératifs;0.029739765313642873
3925;formes les plus invalidantes;0.029739765313642873
3926;forme secondaire par hypomagnésémie;0.029739765313642873
3927;formation progressive d' oedèmes;0.029739765313642873
3928;formesnormocalcémiques d' hyperparathyroïdie primaire;0.029739765313642873
3929;formule ckd - epi;0.029739765313642873
3930;forte posologie de furosémide;0.029739765313642873
3931;fraction du ventricule gauche;0.029739765313642873
3932;fraction excrétée de sodium;0.029739765313642873
3933;fréquence des accidents lithiasiques;0.029739765313642873
3934;fréquence des formes normokaliémiques;0.029739765313642873
3935;fréquente polyurie avec nycturie;0.029739765313642873
3936;furosémide et le bumétanide;0.029739765313642873
3937;gène pkd1 ou pkd2;0.029739765313642873
